customer_id,recency,frequency,monetary,segment
CS7921,2015-01-24,16,687,Silver
CS7922,2015-01-24,12,665,Silver
CS7923,2014-12-18,22,1028,Gold
CS7924,2015-02-14,19,850,Silver
CS7925,2014-11-01,19,891,Silver
CS7926,2014-10-19,11,417,Bronze
CS7927,2014-11-25,12,548,Silver
CS7928,2015-03-09,9,408,Bronze
CS7929,2014-11-29,12,493,Bronze
CS7930,2014-12-10,16,713,Silver
CS7931,2014-07-01,10,391,Bronze
CS7932,2014-10-24,15,657,Silver
CS7933,2015-01-30,16,763,Silver
CS7934,2015-01-23,9,327,Bronze
CS7935,2015-01-31,15,623,Silver
CS7936,2014-12-24,10,364,Bronze
CS7937,2014-11-29,13,473,Bronze
CS7938,2015-02-21,19,670,Silver
CS7939,2014-04-02,11,498,Bronze
CS7940,2014-07-07,17,793,Silver
CS7941,2015-03-02,9,342,Bronze
CS7942,2014-12-17,14,544,Silver
CS7943,2015-03-10,15,731,Silver
CS7944,2015-02-27,15,820,Silver
CS7945,2014-12-14,17,796,Silver
CS7946,2014-12-13,13,614,Silver
CS7947,2014-12-18,13,598,Silver
CS7948,2014-08-05,12,488,Bronze
CS7949,2014-12-19,17,837,Silver
CS7950,2015-03-15,17,824,Silver
CS7951,2014-07-02,11,488,Bronze
CS7952,2014-12-10,11,531,Silver
CS7953,2015-03-07,15,692,Silver
CS7954,2015-03-11,14,694,Silver
CS7955,2015-02-03,12,580,Silver
CS7956,2014-06-18,9,332,Bronze
CS7957,2015-01-07,13,472,Bronze
CS7958,2014-11-29,12,522,Silver
CS7959,2014-11-15,20,860,Silver
CS7960,2015-03-06,13,661,Silver
CS7961,2014-10-24,11,553,Silver
CS7962,2014-07-13,10,473,Bronze
CS7963,2015-03-09,16,662,Silver
CS7964,2015-02-11,15,768,Silver
CS7965,2014-10-10,11,529,Silver
CS7966,2015-01-14,8,450,Bronze
CS7967,2015-02-05,14,683,Silver
CS7968,2015-03-04,11,502,Silver
CS7969,2015-02-04,21,891,Silver
CS7970,2015-03-12,10,547,Silver
CS7971,2015-02-05,9,498,Bronze
CS7972,2014-04-15,11,438,Bronze
CS7973,2014-11-08,8,239,Bronze
CS7974,2014-09-19,15,641,Silver
CS7975,2014-06-30,17,689,Silver
CS7976,2015-03-15,8,370,Bronze
CS7977,2015-02-26,12,469,Bronze
CS7978,2014-11-29,17,734,Silver
CS7979,2014-11-12,12,629,Silver
CS7980,2015-02-27,14,592,Silver
CS7981,2015-03-04,11,488,Bronze
CS7982,2015-02-20,24,1121,Gold
CS7983,2014-07-23,12,597,Silver
CS7984,2014-05-13,8,295,Bronze
CS7985,2015-01-20,11,396,Bronze
CS7986,2015-02-15,14,689,Silver
CS7987,2015-02-10,15,646,Silver
CS7988,2013-12-30,11,382,Bronze
CS7989,2014-11-23,15,650,Silver
CS7990,2015-01-22,15,704,Silver
CS7991,2015-03-15,16,644,Silver
CS7992,2015-02-13,12,486,Bronze
CS7993,2014-07-15,11,425,Bronze
CS7994,2014-11-09,11,613,Silver
CS7995,2014-08-10,16,730,Silver
CS7996,2014-12-13,19,851,Silver
CS7997,2014-11-01,14,669,Silver
CS7998,2015-02-23,16,637,Silver
CS7999,2014-05-29,8,443,Bronze
CS8000,2015-01-07,13,576,Silver
CS8001,2014-11-11,12,588,Silver
CS8002,2015-01-23,8,363,Bronze
CS8003,2015-01-04,14,625,Silver
CS8004,2015-02-01,12,610,Silver
CS8005,2015-02-15,16,800,Silver
CS8006,2014-11-22,11,466,Bronze
CS8007,2015-01-22,10,440,Bronze
CS8008,2015-03-05,13,631,Silver
CS8009,2014-09-15,9,343,Bronze
CS8010,2014-11-27,15,687,Silver
CS8011,2013-06-06,10,449,Bronze
CS8012,2014-11-27,6,196,Bronze
CS8013,2015-01-20,13,591,Silver
CS8014,2015-03-03,9,350,Bronze
CS8015,2014-06-30,12,522,Silver
CS8016,2014-12-11,18,865,Silver
CS8017,2014-09-28,15,530,Silver
CS8018,2015-02-11,10,408,Bronze
CS8019,2015-03-03,15,600,Silver
CS8020,2014-08-17,11,408,Bronze
CS8021,2014-06-20,11,576,Silver
CS8022,2015-02-15,17,833,Silver
CS8023,2015-01-21,10,443,Bronze
CS8024,2014-09-25,14,685,Silver
CS8025,2014-05-01,12,428,Bronze
CS8026,2015-02-19,17,600,Silver
CS8027,2015-03-13,17,816,Silver
CS8028,2014-10-14,7,284,Bronze
CS8029,2014-10-20,12,520,Silver
CS8030,2015-02-20,19,860,Silver
CS8031,2015-02-07,16,725,Silver
CS8032,2014-10-24,11,452,Bronze
CS8033,2013-11-18,5,255,Bronze
CS8034,2014-08-18,12,535,Silver
CS8035,2014-12-21,15,729,Silver
CS8036,2015-02-01,19,922,Silver
CS8037,2014-01-27,16,777,Silver
CS8038,2015-01-26,10,504,Silver
CS8039,2015-02-06,10,540,Silver
CS8040,2014-12-06,11,356,Bronze
CS8041,2014-08-12,15,805,Silver
CS8042,2015-01-21,16,675,Silver
CS8043,2015-01-06,11,472,Bronze
CS8044,2015-02-01,13,501,Silver
CS8045,2014-11-14,15,721,Silver
CS8046,2015-03-09,11,537,Silver
CS8047,2015-01-20,18,933,Silver
CS8048,2015-02-24,12,619,Silver
CS8049,2014-11-12,13,701,Silver
CS8050,2014-12-25,13,614,Silver
CS8051,2014-07-23,12,451,Bronze
CS8052,2014-04-26,14,564,Silver
CS8053,2015-03-04,12,463,Bronze
CS8054,2015-01-30,8,327,Bronze
CS8055,2015-01-21,20,962,Silver
CS8056,2015-01-22,15,512,Silver
CS8057,2015-02-23,12,602,Silver
CS8058,2015-03-05,17,753,Silver
CS8059,2014-11-23,18,802,Silver
CS8060,2014-11-21,13,535,Silver
CS8061,2015-03-13,20,801,Silver
CS8062,2014-04-08,9,466,Bronze
CS8063,2014-11-17,13,579,Silver
CS8064,2014-11-05,14,607,Silver
CS8065,2015-03-07,11,482,Bronze
CS8066,2014-10-23,13,545,Silver
CS8067,2014-03-05,16,699,Silver
CS8068,2015-01-23,6,258,Bronze
CS8069,2014-12-02,15,792,Silver
CS8070,2015-02-17,11,437,Bronze
CS8071,2014-10-28,10,439,Bronze
CS8072,2015-03-09,11,643,Silver
CS8073,2015-02-09,16,575,Silver
CS8074,2015-02-23,9,384,Bronze
CS8075,2015-01-11,12,453,Bronze
CS8076,2014-05-16,9,379,Bronze
CS8077,2015-03-01,5,164,Bronze
CS8078,2014-11-08,13,617,Silver
CS8079,2014-09-19,15,769,Silver
CS8080,2015-01-08,10,474,Bronze
CS8081,2015-02-17,15,718,Silver
CS8082,2014-11-24,12,519,Silver
CS8083,2015-01-10,18,628,Silver
CS8084,2014-04-28,9,449,Bronze
CS8085,2014-09-24,21,880,Silver
CS8086,2015-03-06,19,811,Silver
CS8087,2015-02-23,9,307,Bronze
CS8088,2014-02-10,8,346,Bronze
CS8089,2015-01-22,13,549,Silver
CS8090,2014-10-09,8,336,Bronze
CS8091,2014-12-06,16,690,Silver
CS8092,2015-01-28,12,648,Silver
CS8093,2014-11-08,15,755,Silver
CS8094,2014-10-12,10,326,Bronze
CS8095,2015-03-03,14,595,Silver
CS8096,2014-11-21,11,409,Bronze
CS8097,2014-10-22,8,378,Bronze
CS8098,2015-01-05,17,767,Silver
CS8099,2014-12-18,13,593,Silver
CS8100,2014-11-10,13,569,Silver
CS8101,2015-01-13,11,539,Silver
CS8102,2014-07-09,14,801,Silver
CS8103,2015-02-09,11,487,Bronze
CS8104,2015-02-05,19,915,Silver
CS8105,2014-05-25,9,534,Silver
CS8106,2015-02-18,9,347,Bronze
CS8107,2015-03-16,10,441,Bronze
CS8108,2015-02-02,9,378,Bronze
CS8109,2015-02-09,16,677,Silver
CS8110,2014-11-13,9,479,Bronze
CS8111,2015-01-26,15,597,Silver
CS8112,2014-06-09,13,488,Bronze
CS8113,2015-03-10,20,911,Silver
CS8114,2015-02-07,9,306,Bronze
CS8115,2015-02-05,15,745,Silver
CS8116,2015-01-30,18,754,Silver
CS8117,2015-02-19,18,828,Silver
CS8118,2014-06-06,8,450,Bronze
CS8119,2015-01-09,16,681,Silver
CS8120,2014-09-29,8,437,Bronze
CS8121,2015-02-13,12,586,Silver
CS8122,2014-11-10,17,636,Silver
CS8123,2014-12-04,14,675,Silver
CS8124,2014-04-30,13,481,Bronze
CS8125,2014-11-08,12,552,Silver
CS8126,2015-02-13,10,533,Silver
CS8127,2015-03-05,22,759,Silver
CS8128,2015-01-15,15,763,Silver
CS8129,2015-02-21,11,549,Silver
CS8130,2015-01-20,16,765,Silver
CS8131,2014-03-10,7,316,Bronze
CS8132,2014-12-07,10,406,Bronze
CS8133,2014-12-20,12,509,Silver
CS8134,2015-01-07,11,446,Bronze
CS8135,2014-12-31,18,722,Silver
CS8136,2015-01-16,11,383,Bronze
CS8137,2015-03-04,12,528,Silver
CS8138,2015-01-26,15,609,Silver
CS8139,2014-12-24,15,717,Silver
CS8140,2014-12-19,17,820,Silver
CS8141,2015-03-16,14,632,Silver
CS8142,2015-02-12,14,710,Silver
CS8143,2015-02-14,12,534,Silver
CS8144,2014-07-13,5,220,Bronze
CS8145,2015-03-06,12,471,Bronze
CS8146,2014-12-30,13,574,Silver
CS8147,2015-02-14,10,398,Bronze
CS8148,2015-01-01,17,718,Silver
CS8149,2015-02-28,13,522,Silver
CS8150,2014-08-28,12,515,Silver
CS8151,2014-12-21,9,321,Bronze
CS8152,2015-01-28,8,355,Bronze
CS8153,2014-12-22,13,506,Silver
CS8154,2014-09-08,12,386,Bronze
CS8155,2015-01-03,12,478,Bronze
CS8156,2014-07-03,10,418,Bronze
CS8157,2014-05-25,8,315,Bronze
CS8158,2014-09-09,11,528,Silver
CS8159,2014-08-29,8,347,Bronze
CS8160,2014-11-19,5,269,Bronze
CS8161,2015-02-17,14,766,Silver
CS8162,2015-01-15,13,702,Silver
CS8163,2014-09-04,8,430,Bronze
CS8164,2014-06-24,11,569,Silver
CS8165,2014-11-10,10,488,Bronze
CS8166,2014-08-29,14,631,Silver
CS8167,2014-12-19,15,590,Silver
CS8168,2015-01-29,11,456,Bronze
CS8169,2015-01-27,7,401,Bronze
CS8170,2015-01-07,11,424,Bronze
CS8171,2014-12-25,9,403,Bronze
CS8172,2015-02-15,11,414,Bronze
CS8173,2013-11-01,9,371,Bronze
CS8174,2014-12-14,18,862,Silver
CS8175,2014-11-15,13,564,Silver
CS8176,2014-12-28,15,774,Silver
CS8177,2015-01-30,11,350,Bronze
CS8178,2015-02-11,12,525,Silver
CS8179,2014-12-25,23,960,Silver
CS8180,2014-11-05,14,624,Silver
CS8181,2014-12-21,10,416,Bronze
CS8182,2014-09-24,16,596,Silver
CS8183,2015-01-16,9,305,Bronze
CS8184,2015-03-02,16,745,Silver
CS8185,2014-10-03,10,469,Bronze
CS8186,2014-11-07,9,316,Bronze
CS8187,2015-01-20,18,753,Silver
CS8188,2015-03-15,11,542,Silver
CS8189,2014-12-26,10,406,Bronze
CS8190,2014-11-17,15,652,Silver
CS8191,2015-02-11,18,769,Silver
CS8192,2014-10-15,6,287,Bronze
CS8193,2014-05-25,9,490,Bronze
CS8194,2015-01-18,20,917,Silver
CS8195,2015-03-03,15,607,Silver
CS8196,2014-11-07,11,433,Bronze
CS8197,2014-11-19,15,663,Silver
CS8198,2014-10-15,13,614,Silver
CS8199,2015-01-03,17,628,Silver
CS8200,2015-02-09,13,537,Silver
CS8201,2014-02-05,9,402,Bronze
CS8202,2015-01-31,19,927,Silver
CS8203,2015-03-13,8,391,Bronze
CS8204,2014-01-15,8,343,Bronze
CS8205,2015-01-16,19,877,Silver
CS8206,2015-02-28,9,442,Bronze
CS8207,2015-02-22,16,781,Silver
CS8208,2015-02-02,19,870,Silver
CS8209,2014-10-29,9,414,Bronze
CS8210,2014-12-10,12,569,Silver
CS8211,2014-07-05,8,320,Bronze
CS8212,2014-11-21,12,548,Silver
CS8213,2015-01-27,16,645,Silver
CS8214,2015-01-06,8,316,Bronze
CS8215,2015-02-15,21,1031,Gold
CS8216,2014-08-28,10,498,Bronze
CS8217,2015-01-07,10,528,Silver
CS8218,2014-11-23,13,595,Silver
CS8219,2015-02-14,13,586,Silver
CS8220,2015-02-13,19,918,Silver
CS8221,2014-11-06,13,634,Silver
CS8222,2015-01-19,10,444,Bronze
CS8223,2015-03-13,17,787,Silver
CS8224,2014-12-21,5,187,Bronze
CS8225,2014-05-09,11,451,Bronze
CS8226,2015-03-09,12,659,Silver
CS8227,2015-01-15,13,582,Silver
CS8228,2015-03-06,13,587,Silver
CS8229,2015-02-17,15,662,Silver
CS8230,2015-01-18,16,750,Silver
CS8231,2015-01-19,11,537,Silver
CS8232,2014-09-01,15,774,Silver
CS8233,2015-03-01,18,911,Silver
CS8234,2014-12-21,5,157,Bronze
CS8235,2015-02-13,13,674,Silver
CS8236,2014-10-31,11,508,Silver
CS8237,2015-02-18,17,751,Silver
CS8238,2014-05-19,9,464,Bronze
CS8239,2014-05-27,14,645,Silver
CS8240,2014-11-22,8,322,Bronze
CS8241,2015-03-14,14,535,Silver
CS8242,2014-12-03,11,411,Bronze
CS8243,2015-02-23,10,392,Bronze
CS8244,2015-02-06,13,481,Bronze
CS8245,2014-08-05,13,621,Silver
CS8246,2015-03-09,14,525,Silver
CS8247,2015-03-09,12,531,Silver
CS8248,2015-01-15,10,449,Bronze
CS8249,2014-08-27,15,597,Silver
CS8250,2015-03-07,15,676,Silver
CS8251,2015-03-03,14,567,Silver
CS8252,2014-12-13,20,918,Silver
CS8253,2014-11-11,9,359,Bronze
CS8254,2014-09-24,12,539,Silver
CS8255,2014-12-04,9,434,Bronze
CS8256,2014-01-24,10,463,Bronze
CS8257,2014-12-27,18,877,Silver
CS8258,2014-10-02,11,425,Bronze
CS8259,2015-02-16,11,599,Silver
CS8260,2014-10-13,11,590,Silver
CS8261,2014-03-07,10,458,Bronze
CS8262,2014-11-22,11,373,Bronze
CS8263,2015-02-05,21,810,Silver
CS8264,2015-02-02,16,826,Silver
CS8265,2014-11-13,7,312,Bronze
CS8266,2015-02-23,11,558,Silver
CS8267,2015-01-11,12,552,Silver
CS8268,2015-01-07,10,475,Bronze
CS8269,2015-03-10,13,515,Silver
CS8270,2014-11-02,14,529,Silver
CS8271,2015-03-09,10,374,Bronze
CS8272,2014-10-06,12,605,Silver
CS8273,2014-05-03,15,769,Silver
CS8274,2015-02-22,12,568,Silver
CS8275,2015-02-14,12,589,Silver
CS8276,2014-10-08,11,502,Silver
CS8277,2014-07-06,15,673,Silver
CS8278,2014-08-19,6,264,Bronze
CS8279,2015-01-07,13,586,Silver
CS8280,2014-12-25,19,898,Silver
CS8281,2014-02-17,10,436,Bronze
CS8282,2015-01-09,14,662,Silver
CS8283,2015-03-01,14,561,Silver
CS8284,2014-11-16,21,1053,Gold
CS8285,2015-03-09,20,1018,Gold
CS8286,2014-02-26,8,363,Bronze
CS8287,2015-02-03,11,424,Bronze
CS8288,2015-02-09,16,750,Silver
CS8289,2014-10-08,11,490,Bronze
CS8290,2015-03-13,13,589,Silver
CS8291,2015-03-13,15,722,Silver
CS8292,2014-11-05,14,796,Silver
CS8293,2015-01-30,17,819,Silver
CS8294,2015-03-04,18,842,Silver
CS8295,2014-10-31,12,396,Bronze
CS8296,2015-01-19,16,641,Silver
CS8297,2015-01-02,12,616,Silver
CS8298,2015-02-04,12,384,Bronze
CS8299,2013-10-05,16,777,Silver
CS8300,2014-12-23,13,576,Silver
CS8301,2013-10-27,9,355,Bronze
CS8302,2014-12-24,15,671,Silver
CS8303,2015-01-20,13,688,Silver
CS8304,2015-03-06,8,390,Bronze
CS8305,2015-02-06,13,541,Silver
CS8306,2015-01-21,18,876,Silver
CS8307,2013-12-23,11,353,Bronze
CS8308,2014-12-30,14,548,Silver
CS8309,2015-01-29,14,734,Silver
CS8310,2015-02-16,24,1202,Gold
CS8311,2014-07-30,12,523,Silver
CS8312,2014-11-27,20,908,Silver
CS8313,2015-03-06,16,571,Silver
CS8314,2015-01-02,9,366,Bronze
CS8315,2014-09-18,8,342,Bronze
CS8316,2015-03-13,25,1026,Gold
CS8317,2015-03-04,19,957,Silver
CS8318,2014-11-22,12,556,Silver
CS8319,2014-11-29,14,636,Silver
CS8320,2014-12-28,14,552,Silver
CS8321,2014-08-25,11,604,Silver
CS8322,2015-02-10,12,351,Bronze
CS8323,2015-02-12,16,794,Silver
CS8324,2015-02-15,9,461,Bronze
CS8325,2015-01-11,14,579,Silver
CS8326,2015-02-21,5,209,Bronze
CS8327,2015-01-13,15,598,Silver
CS8328,2015-02-20,18,772,Silver
CS8329,2014-07-15,18,742,Silver
CS8330,2014-10-17,14,610,Silver
CS8331,2015-01-22,14,532,Silver
CS8332,2014-01-29,9,439,Bronze
CS8333,2015-02-22,16,636,Silver
CS8334,2014-12-30,12,495,Bronze
CS8335,2014-07-26,11,581,Silver
CS8336,2015-02-22,16,692,Silver
CS8337,2015-03-11,16,737,Silver
CS8338,2014-11-04,17,668,Silver
CS8339,2015-01-07,9,361,Bronze
CS8340,2015-01-24,15,742,Silver
CS8341,2015-02-18,17,740,Silver
CS8342,2015-01-14,13,618,Silver
CS8343,2014-03-25,11,581,Silver
CS8344,2014-11-24,10,349,Bronze
CS8345,2015-03-08,17,839,Silver
CS8346,2015-02-04,20,959,Silver
CS8347,2014-11-26,9,347,Bronze
CS8348,2014-10-25,20,1055,Gold
CS8349,2014-12-17,13,694,Silver
CS8350,2015-02-26,19,991,Silver
CS8351,2015-01-11,19,748,Silver
CS8352,2014-10-06,15,654,Silver
CS8353,2014-11-24,10,546,Silver
CS8354,2015-03-04,13,553,Silver
CS8355,2014-02-16,11,477,Bronze
CS8356,2014-08-31,14,688,Silver
CS8357,2015-03-15,16,579,Silver
CS8358,2014-07-21,10,364,Bronze
CS8359,2014-11-29,15,669,Silver
CS8360,2015-02-06,9,436,Bronze
CS8361,2014-10-08,23,988,Silver
CS8362,2015-01-10,16,785,Silver
CS8363,2015-02-26,18,1006,Gold
CS8364,2015-02-22,17,735,Silver
CS8365,2014-12-29,9,504,Silver
CS8366,2015-02-28,14,651,Silver
CS8367,2014-07-16,14,728,Silver
CS8368,2015-03-09,18,701,Silver
CS8369,2015-01-28,18,798,Silver
CS8370,2015-03-06,13,634,Silver
CS8371,2015-01-23,16,546,Silver
CS8372,2015-02-24,17,763,Silver
CS8373,2014-10-13,16,742,Silver
CS8374,2014-10-26,16,596,Silver
CS8375,2015-02-07,11,428,Bronze
CS8377,2015-01-12,18,823,Silver
CS8378,2014-12-29,19,916,Silver
CS8379,2015-01-28,11,470,Bronze
CS8380,2014-12-01,7,393,Bronze
CS8381,2015-01-28,14,660,Silver
CS8382,2014-10-13,11,540,Silver
CS8383,2014-12-13,12,564,Silver
CS8384,2015-01-07,13,588,Silver
CS8385,2015-01-09,11,404,Bronze
CS8386,2014-11-26,10,330,Bronze
CS8387,2014-09-21,14,560,Silver
CS8388,2014-04-21,10,455,Bronze
CS8389,2015-01-26,14,542,Silver
CS8390,2014-05-20,7,209,Bronze
CS8391,2014-08-01,14,627,Silver
CS8392,2014-10-16,16,520,Silver
CS8393,2015-02-28,12,350,Bronze
CS8394,2015-01-20,12,439,Bronze
CS8395,2014-10-07,14,568,Silver
CS8396,2015-02-01,10,588,Silver
CS8397,2014-12-20,12,506,Silver
CS8398,2014-03-18,12,536,Silver
CS8399,2014-09-03,15,595,Silver
CS8400,2013-12-25,8,345,Bronze
CS8401,2015-02-22,10,420,Bronze
CS8402,2014-12-23,7,319,Bronze
CS8403,2014-12-21,18,968,Silver
CS8404,2014-12-14,15,718,Silver
CS8405,2015-01-07,10,480,Bronze
CS8406,2013-12-05,11,588,Silver
CS8407,2015-02-16,15,801,Silver
CS8408,2015-03-05,7,341,Bronze
CS8409,2014-08-18,8,399,Bronze
CS8410,2014-11-03,7,231,Bronze
CS8411,2014-10-13,11,595,Silver
CS8412,2015-02-16,11,472,Bronze
CS8413,2015-01-31,10,434,Bronze
CS8414,2014-11-16,15,629,Silver
CS8415,2014-12-22,13,561,Silver
CS8416,2015-03-11,13,577,Silver
CS8417,2014-12-23,11,520,Silver
CS8418,2014-09-01,12,378,Bronze
CS8419,2015-01-13,12,539,Silver
CS8420,2014-04-29,15,654,Silver
CS8421,2014-11-30,17,779,Silver
CS8422,2015-01-11,11,399,Bronze
CS8423,2015-03-01,15,704,Silver
CS8424,2014-09-18,13,558,Silver
CS8425,2015-03-06,14,579,Silver
CS8426,2015-02-15,13,593,Silver
CS8427,2015-03-15,11,428,Bronze
CS8428,2014-08-19,12,618,Silver
CS8429,2014-10-31,17,748,Silver
CS8430,2015-01-19,21,1024,Gold
CS8431,2013-08-09,7,224,Bronze
CS8432,2014-11-29,15,636,Silver
CS8433,2014-12-30,20,960,Silver
CS8434,2015-02-05,18,836,Silver
CS8435,2014-09-16,9,369,Bronze
CS8436,2014-10-05,16,686,Silver
CS8437,2014-10-04,16,787,Silver
CS8438,2014-08-09,11,380,Bronze
CS8439,2015-01-29,14,581,Silver
CS8440,2014-10-16,9,397,Bronze
CS8441,2015-02-18,20,990,Silver
CS8442,2015-02-12,23,1037,Gold
CS8443,2014-11-23,10,418,Bronze
CS8444,2015-03-03,10,552,Silver
CS8445,2015-03-13,14,676,Silver
CS8446,2014-08-13,6,267,Bronze
CS8447,2014-07-23,10,470,Bronze
CS8448,2015-02-19,18,801,Silver
CS8449,2014-08-01,9,360,Bronze
CS8450,2015-03-07,11,479,Bronze
CS8451,2015-02-24,8,400,Bronze
CS8452,2014-06-05,12,557,Silver
CS8453,2014-08-28,14,558,Silver
CS8454,2015-01-13,18,873,Silver
CS8455,2015-02-13,18,781,Silver
CS8456,2015-02-27,14,642,Silver
CS8457,2014-11-17,16,765,Silver
CS8458,2015-01-26,8,230,Bronze
CS8459,2014-11-26,21,863,Silver
CS8460,2014-10-18,15,570,Silver
CS8461,2014-12-11,13,594,Silver
CS8462,2014-09-05,9,365,Bronze
CS8463,2015-03-03,10,437,Bronze
CS8464,2014-10-04,13,566,Silver
CS8465,2015-02-22,13,422,Bronze
CS8466,2015-02-23,11,453,Bronze
CS8467,2015-02-04,10,488,Bronze
CS8468,2015-02-27,16,654,Silver
CS8469,2014-05-26,11,572,Silver
CS8470,2014-02-07,12,470,Bronze
CS8471,2014-11-05,13,722,Silver
CS8472,2014-12-13,7,282,Bronze
CS8473,2014-09-06,13,530,Silver
CS8474,2014-08-22,14,687,Silver
CS8475,2015-03-08,12,605,Silver
CS8476,2014-09-02,14,592,Silver
CS8477,2015-03-10,11,468,Bronze
CS8478,2014-10-25,7,287,Bronze
CS8479,2015-02-06,5,223,Bronze
CS8480,2014-12-07,14,682,Silver
CS8481,2014-11-26,10,442,Bronze
CS8482,2014-11-29,21,895,Silver
CS8483,2014-11-30,10,492,Bronze
CS8484,2014-01-24,7,344,Bronze
CS8485,2015-02-13,19,708,Silver
CS8486,2014-12-29,12,505,Silver
CS8487,2015-03-14,20,925,Silver
CS8488,2014-12-19,14,634,Silver
CS8489,2014-06-23,15,651,Silver
CS8490,2015-01-30,15,590,Silver
CS8491,2015-01-30,11,465,Bronze
CS8492,2014-12-12,12,563,Silver
CS8493,2015-02-04,16,678,Silver
CS8494,2014-09-15,14,681,Silver
CS8495,2014-11-25,11,464,Bronze
CS8496,2014-01-06,15,661,Silver
CS8497,2014-05-25,12,374,Bronze
CS8498,2015-02-15,7,296,Bronze
CS8499,2014-12-14,13,705,Silver
CS8500,2014-09-29,12,463,Bronze
CS8501,2015-01-17,13,539,Silver
CS8502,2014-12-08,19,868,Silver
CS8503,2014-09-29,12,497,Bronze
CS8504,2015-01-22,4,190,Bronze
CS8505,2014-11-18,12,424,Bronze
CS8506,2015-01-20,12,364,Bronze
CS8507,2014-08-16,13,681,Silver
CS8508,2015-02-01,17,772,Silver
CS8509,2014-03-25,11,579,Silver
CS8510,2014-11-05,13,585,Silver
CS8511,2014-12-26,11,588,Silver
CS8512,2015-01-22,20,968,Silver
CS8513,2014-07-31,14,804,Silver
CS8514,2014-09-08,14,606,Silver
CS8515,2015-02-16,15,790,Silver
CS8516,2015-02-15,11,461,Bronze
CS8517,2014-10-23,11,559,Silver
CS8518,2015-01-27,15,693,Silver
CS8519,2015-03-08,13,637,Silver
CS8520,2015-02-28,15,620,Silver
CS8521,2015-01-31,13,550,Silver
CS8522,2014-07-06,11,524,Silver
CS8523,2014-12-13,12,550,Silver
CS8524,2014-10-31,11,510,Silver
CS8525,2015-01-16,10,484,Bronze
CS8526,2015-01-26,12,479,Bronze
CS8527,2015-01-14,15,620,Silver
CS8528,2014-10-21,12,405,Bronze
CS8529,2015-02-09,12,618,Silver
CS8530,2015-03-14,16,664,Silver
CS8531,2014-11-14,18,816,Silver
CS8532,2015-01-28,7,318,Bronze
CS8533,2015-03-06,15,711,Silver
CS8534,2014-11-24,14,639,Silver
CS8535,2014-10-03,11,466,Bronze
CS8536,2015-02-20,15,716,Silver
CS8537,2015-02-14,11,422,Bronze
CS8538,2014-06-19,13,692,Silver
CS8539,2014-09-25,10,510,Silver
CS8540,2014-08-28,14,643,Silver
CS8541,2014-10-05,18,819,Silver
CS8542,2014-12-17,8,281,Bronze
CS8543,2015-01-21,14,588,Silver
CS8544,2014-09-15,11,583,Silver
CS8545,2015-01-18,15,721,Silver
CS8546,2015-02-08,14,558,Silver
CS8547,2015-02-20,11,488,Bronze
CS8548,2014-09-06,16,775,Silver
CS8549,2014-07-06,11,357,Bronze
CS8550,2015-03-06,9,334,Bronze
CS8551,2014-06-18,13,477,Bronze
CS8552,2015-02-25,20,890,Silver
CS8553,2014-07-06,8,374,Bronze
CS8554,2015-01-20,8,368,Bronze
CS8555,2014-12-09,10,456,Bronze
CS8556,2015-03-03,17,721,Silver
CS8557,2015-03-11,13,586,Silver
CS8558,2014-11-16,14,605,Silver
CS8559,2014-02-21,4,157,Bronze
CS8560,2014-11-11,14,756,Silver
CS8561,2015-01-27,16,765,Silver
CS8562,2015-03-05,6,250,Bronze
CS8563,2015-03-15,12,614,Silver
CS8564,2015-01-19,10,495,Bronze
CS8565,2014-10-27,13,523,Silver
CS8566,2014-11-18,13,669,Silver
CS8567,2015-03-15,12,569,Silver
CS8568,2015-02-17,15,753,Silver
CS8569,2015-03-06,16,673,Silver
CS8570,2014-11-03,6,294,Bronze
CS8571,2015-02-04,11,597,Silver
CS8572,2014-08-17,10,490,Bronze
CS8573,2014-09-01,13,698,Silver
CS8574,2015-02-11,8,328,Bronze
CS8575,2014-07-25,15,686,Silver
CS8576,2014-02-17,7,252,Bronze
CS8577,2015-03-08,13,485,Bronze
CS8578,2015-02-08,15,566,Silver
CS8579,2015-03-08,25,1151,Gold
CS8580,2015-02-15,13,627,Silver
CS8581,2015-01-21,9,418,Bronze
CS8582,2015-02-18,20,967,Silver
CS8583,2015-01-24,9,425,Bronze
CS8584,2014-11-25,18,931,Silver
CS8585,2015-03-16,12,503,Silver
CS8586,2015-02-08,9,462,Bronze
CS8587,2015-02-22,12,514,Silver
CS8588,2014-12-11,17,930,Silver
CS8589,2015-01-23,13,529,Silver
CS8590,2014-10-11,17,697,Silver
CS8591,2014-01-08,11,487,Bronze
CS8592,2015-02-05,13,459,Bronze
CS8593,2015-02-28,13,410,Bronze
CS8594,2015-03-14,16,763,Silver
CS8595,2015-02-27,11,318,Bronze
CS8596,2014-12-22,8,344,Bronze
CS8597,2014-03-23,16,784,Silver
CS8598,2014-12-26,11,446,Bronze
CS8599,2015-01-04,17,649,Silver
CS8600,2015-02-23,16,768,Silver
CS8601,2015-01-29,16,680,Silver
CS8602,2014-11-15,16,800,Silver
CS8603,2015-02-08,12,485,Bronze
CS8604,2015-01-27,13,705,Silver
CS8605,2014-10-12,10,472,Bronze
